451,364,451
459,364,455.0175821
456,365,455.3452902
454,364,455.0093406
453,364,454.6081829
451,364,454.0088105
446,364,452.8733661
439,365,451.1625261
443,365,450.2628862
437,364,448.9542293
444,364,448.5061062
444,364,448.1323279
447,365,448.0453274
448,365,448.0420899
451,364,448.2398911
453,364,448.5388779
455,364,448.9215181
457,365,449.3741327
460,365,449.9396451
461,364,450.4991121
461,365,451.0046985
461,365,451.4638312
462,365,451.9270334
461,365,452.3087073
460,364,452.6188684
461,365,452.9440872
457,365,453.0949537
447,365,452.8786892
441,365,452.4742706
448,365,452.3258413
454,365,452.3799431
459,365,452.5882856
462,365,452.8763628
465,364,453.2375692
467,365,453.6365757
471,365,454.1278577
474,365,454.6763625
478,365,455.3054498
482,365,456.0094466
486,365,456.783209
486,365,457.5180124
488,365,458.2673372
487,366,458.9559689
486,365,459.5882792
485,365,460.1682301
485,366,460.7222827
487,365,461.296969
487,365,461.8470391
488,366,462.3955591
490,365,462.9637783
490,365,463.5090582
491,365,464.0530888
492,366,464.5959494
493,365,465.1377136
492,365,465.6399506
492,366,466.1237382
492,366,466.5900752
493,366,467.0580707
490,366,467.4562972
488,366,467.8060852
487,366,468.1270845
486,366,468.4207683
487,366,468.7214288
488,366,469.0287505
488,365,469.326424
487,366,469.5991682
487,366,469.8636195
487,366,470.1201505
485,366,470.3391622
486,365,470.5665582
485,366,470.7729186
484,366,470.959172
480,365,471.0841911
478,365,471.1783245
475,365,471.2294841
472,365,471.2396306
468,365,471.1977003
463,365,471.0935042
461,365,470.9670901
459,366,470.8193788
458,365,470.6632436
457,365,470.4990086
457,365,470.3386757
455,365,470.1590157
454,365,469.9721393
453,365,469.7783124
452,365,469.5777879
453,365,469.3926927
453,365,469.2116865
454,365,469.045378
450,365,468.8402924
447,365,468.6083699
444,365,468.3506406
443,365,468.0881782
443,365,467.8310986
445,365,467.5990203
448,365,467.4011611
451,366,467.2367097
456,365,467.1245589
460,366,467.0538513
462,365,467.0040812
463,366,466.9649922
467,366,466.9653321
468,366,466.9752917
469,366,466.9946161
